file_name,text,class
1588076.txt,Dale Animal Hospital Companion animal veterinary clinic. Office hours and a list of services. Sioux Falls. ,Animal
1586128.txt,"The Cat Hospitals Merivale and Bytown Cat Hospitals are located in Ottawa and cater exclusively for cats. Provides details of the services offered, which include boarding and grooming, the doctors, staff, location and hours. ",Animal
1585760.txt,"American Canine Sports Medicine Association Includes member list, membership application, and links. ",Animal
1585347.txt,"Tumor Diagnosis in Pet Rats Article by Mia Carter on cancerous and benign tumors, their diagnosis and treatment. ",Animal
1587520.txt,"Hope Animal Hospital Pet care articles, staff profiles, news, virtual tour, and a list of services. Fenton. ",Animal
1587715.txt,"City Veterinary Care Provides medical and surgical care for dogs and cats on the Upper West Side in Manhattan. Provides details of the services offered, the veterinarians and the staff. ",Animal
1586684.txt,"Park Animal Hospital Companion animal practice in San Francisco. Provides details of the services and facilities, the vets, staff, location and office hours. ",Animal
1584536.txt,"Warmwell.com A site for foot and mouth comment, helpful advice for and requests for help from those threatened with 'cull', and links to many press items. ",Animal
1584101.txt,"International Veterinary Acupuncture Society Based in the USA, this society provides details of training courses, an international directory of veterinary acupuncturists and some information about acupuncture. ",Animal
1587478.txt,"The Fort Road Animal Clinic Small animal practice in Saint Paul. List of services, office hours, driving directions and information on the veterinarians and staff. ",Animal
1583798.txt,"Paws for Wellness Kathy Bilous offers animal Reiki energy therapy, a non-invasive and natural form of healing for pets. She explains how Reiki works and offers either distance healing or home visits around Burlington, Ontario, Canada. ",Animal
1584642.txt,"Cancer and Tumors - Squamous Cell Carcinoma A veterinarian provides answers to pet owners' questions about the condition. The cases discussed affect the ears, nose or jaw of their cats. ",Animal
1587691.txt,"Brookhaven Cat Hospital Description of their services, staff profiles, hospital policies, and emergency information. Coram. ",Animal
1587017.txt,"Care Animal Hospital Online store with home delivery. Pictures of their facilities, encyclopedia, and frequently asked questions. Arlington Heights. ",Animal
1584490.txt,"Canadian Animal Health Coalition Canadian livestock health and biosecurity information, newsletter subscription. ",Animal
1587125.txt,"30th Street Animal Clinic Small animal facility located in Indianapolis. Provides details of the services offered, the doctors, staff, location and hours. ",Animal
1585948.txt,"Terrigal Veterinary Hospital Companion animal hospital. Staff pictures, map, description of their services, case studies, and pet care tips. ",Animal
1588233.txt,"The Animal Clinic Full-service small animal medical facility in Galveston. Provides information on the practice, services offered, hospital policies and pet advice. ",Animal
1585958.txt,Parkes Veterinary Clinic List of services and hours of operation. ,Animal
1586061.txt,"The Animal Emergency Clinic of the Fraser Valley Provides after hours emergency and critical care for companion animals and exotic pets, working in cooperation with family veterinarians. Gives details of services offered, clinic hours and professional staff. ",Animal
1583924.txt,"4 Paw Manipulations Practitioner offers pet sitting, pet massage, and consultations on a variety of holistic therapies. Phoenix, Arizona, United States. ",Animal
1587444.txt,Switzer Veterinary Clinic Office hours and contact information. Alpena. ,Animal
1586769.txt,"Tender Touch Animal Hospital Full service veterinary hospital treating dogs, cats, and exotic pets. List of services and hours of operation. Denver. ",Animal
1586219.txt,"Cat Hospital at Towson: Cat Hospital Eastern Shore Two Maryland veterinary clinics exclusively for cats founded by Dr. Jane Brunt, DVM. Provides details of services offered, staff, hours and location. ",Animal
1586026.txt,"Lilydale Veterinary Centre Small animal practice treating cats, dogs, exotics and pocket pets. Provides details of the vets, staff, location and surgery hours. Newsletter available. ",Animal
1585515.txt,"Chicken: The Complete Protein Source Iams Company article on what chicken ingredients are used in pet food, what is natural chicken flavor, and why internal organs and bone are included in chicken by-product meal. ",Animal
1587036.txt,"Capitol Illini Veterinary Services Full-service vet care for dogs, cats, birds, amphibians, and pocket pets. Information about their staff, services, hours, location, and references. Springfield. ",Animal
1584221.txt,"Fowl Cholera Information on this contagious bacterial disease, also called avian pasteurellosis, caused by Pasteurella multocida, and the diagnostic techniques used for identification of the agent. ",Animal
1586853.txt,"Companion Animal Hospital News, pet health information, and an online form for scheduling appointments. Thonotosassa. ",Animal
1585895.txt,Online Journal of Veterinary Research Peer reviewed electronic veterinary journal. ,Animal
1586598.txt,Pet Dental Services: Non-Anesthetic Teeth Cleaning Providers of anesthesia-free dental care for dogs and cats under the supervision of licensed veterinarians. Provides details of veterinarians who offer this service in Florida and California. ,Animal
1585668.txt,"Western Veterinary Conference. Las Vegas, Nevada. More than 800 hours of quality and practical continuing education including 16 national symposia and 40 hands-on wet labs. ",Animal
1586811.txt,"Delmarva Animal Emergency Center LLC Companion animal clinic in Dover. Office hours, staff profiles, list of services, and a resource library. ",Animal
1585029.txt,"Coronavirus Coronavirus is a non-fatal viral infection of the digestive tract found in puppies and adult dogs. Includes cause, signs and symptoms, diagnosis, tests, treatment and management. ",Animal
1584007.txt,"Merlin's Mom Offers canine hydrotherapy and massage, and pet sitting in Duvall, Washington, USA. ",Animal
1587862.txt,"County Animal Hospital Full service small animal and exotics hospital located in Mason. Services offered include boarding and grooming, laser surgery and therapy, oncology, orthopedics, ultrasound, dentistry, surgery and internal medicine. ",Animal
1587009.txt,Alta Animal Hospital Full service companion animal clinic located in Pocatello. Provides a pet medical library and information on the facilities and services offered. ,Animal
1587827.txt,"Morris Veterinary Clinic Small animal hospital in Lancaster. List of services, staff profiles, and hours of operation. ",Animal
1586976.txt,"The Veterinary Clinic West Practice information, contact information, and office hours. Marietta. ",Animal
1586411.txt,"Mt. McKinley Animal Hospital Full-service, small animal hospital at Fairbanks providing wellness, medical, surgical and dental care. Includes details of the services and facilities, the vets, staff, location and hours. ",Animal
1588483.txt,"Community Animal Hospital List of services, contact information, and office hours. Stevens Point. ",Animal
1585059.txt,"Best Dog Foods Blog with information about dog nutrition, how to switch your dog to a healthy raw meat diet and why this is best. ",Animal
1586175.txt,"Bay Equine Veterinary Practice Dr Lance Campbell is based in Santa Cruz and offers mobile veterinary services for horses. Provides biographical details and information on services, hours and the PreventiCare equine-wellness program. ",Animal
1583695.txt,"Hirudolab: International Medicinal Leech Center Breeders of leeches. Provides information on leeches and how they can be used in veterinary medicine for treating abscesses, painful joints, glaucoma, myasthenia and to heal venous diseases and thrombosis. ",Animal
1587702.txt,"Advanced Animal Care Center Veterinary Hospital in Huntington, Melville and Huntington Station, New York providing medical, surgical, dental, edoscopy, ultrasound and senior care for pets. Offers a complete list of services and contact information. ",Animal
1584415.txt,"Advantage Flea Control Product information, FAQs and more on once-a-month adult flea control product. ",Animal
1586356.txt,"Braid Veterinary Centre Small animal practice with two surgeries in Edinburgh, Midlothian. Site provides details of services, practice history and staff ",Animal
1585738.txt,"British Small Animal Veterinary Association Exists to foster high scientific and educational standards of small animal medicine and surgery in practice, teaching and research. Features member area, publications, and animal health information for pet owners. ",Animal
1583728.txt,Holistic and Alternative Veterinary Forum Discusses holistic and alternative veterinary medicine. ,Animal
1585467.txt,"Pet Health Guide Provides information on the symptoms, diagnosis and prevention of common canine and feline illnesses and diseases. Includes information on holistic treatments. ",Animal
1587338.txt,"Burlington Veterinary Hospital Services include medicine, surgery, and dentistry. Staff profiles, newsletter, description of services, contact information, driving directions, and pet care tips. ",Animal
1584864.txt,"Stud Dog Management Provides guidance on teaching a puppy to be a stud dog and on the breeding process, including using artificial insemination. ",Animal
1584636.txt,"Lymphoma Overview of the condition including diagnosis, treatment and prognosis. Includes photos. ",Animal
1585484.txt,"Natural Nutrition for Dogs and Cats: The Ultimate Diet Book review by Kymythy R. Schultze, C.C.N., A.H.I. Topics in the book include raw foods, basic food groups, organic foods, feeding methods, fasting, herbs and green foods, foods to avoid, feeding different life stages, and menus. ",Animal
1588297.txt,"Timpanogos Animal Hospital Small animal practice located in Pleasant Grove specializing in laser and orthopedic surgery. Staff profiles, list of services, contact information, and pet gallery. ",Animal
1587876.txt,"Avon Lake Animal Clinic Full service small animal practice caring for cats, dogs, exotics, birds, reptiles and pocket pets. Provides details of the services and facilities, the vets, location and office hours. ",Animal
1585014.txt,"Lyme Disease Provides information on the course of this disease in dogs, the tick vector and its control, prevention of the disease and the detection of the causal agent, the spirochaete, Borrelia burgdorferi. ",Animal
1585279.txt,"Equine Reproduction Concepts A facility in northern Virginia offering a full range of breeding services under veterinary supervision. Reproductive evaluations, semen collection, problem stallions, embryo transfer, artificial insemination, also on-farm services. ",Animal
1587498.txt,"Peay Animal Hospital Inc. Full service small animal facility in Verona. News, list of services, client forms, and staff profiles. ",Animal
1585053.txt,Abandoned Puppy Care and Nutrition Guide Includes calorie nutritional requirement information and health care tips. ,Animal
1588161.txt,"West Lynn Veterinary Clinic Services include internal medicine, surgery, radiology, ultrasound, and dentistry. Photos of the clinic, profile of the doctor, and pet care tips. Austin. ",Animal
1585281.txt,"Infertility in the Mare Detailed information from the School of Veterinary Medicine at Louisiana State University on mares that fail to cycle, mares that cycle but do not conceive, and mares that cycle normally and conceive but then suffer early embryonic death. ",Animal
1588442.txt,"Adams Morgan Animal Hospital Vet care in Adams Morgan for dogs, cats, birds, reptiles and pocket pets. Information on staff, services, hours, and location. ",Animal
1586272.txt,"Hurley's Veterinary Hospital Small animal clinic in Tralee, Co Kerry, Ireland. Services offered, staff profiles, grooming, boarding, location and contact details. ",Animal
1585217.txt,"Equine Massage and Manners Micky Purcell, equine sports massage therapist and riding instructor based in Pittsboro, offers information on the benefits of equine massage and testimonials. ",Animal
1584148.txt,Pigeon Canker Factsheet about this common disease of pigeons caused by a protozoan parasite. ,Animal
1584508.txt,U.S. State and Territory Animal Import Regulations: Import and Export Features animal movement regulations for each US state and national animal regulations for many countries. ,Animal
1584218.txt,Control of Poultry Disease Outbreaks Outlines the procedures to take if disease is suspected in a flock and how to make use of laboratory services to enable proper diagnosis. ,Animal
1585509.txt,"Fats, Pets and Health Pets First article by David Dyble B.Sc., M.Sc., P.Ag. Nutritionist, on the role of fats and fatty acids in the canine and feline diets. ",Animal
1587294.txt,"Huffard Animal Hospital, Inc. Small animal hospital offering a wide variety of medical and surgical services for cats, dogs, and exotics. Staff profiles and a description of their services including boarding. Pasadena. ",Animal
1587538.txt,"Creekside Veterinary Hospital Full service companion animal hospital located in Bozeman. Includes details of the services and facilities, the vets, staff and hours. ",Animal
1585403.txt,"Pleuropneumonia in Pigs Information on this disease, its clinical signs, occurrence, diagnosis, treatment and control. ",Animal
1584754.txt,"Practical Feline Nutrition Article by Dr. Margaret Muns on pet food marketing, the science of feline nutrition, guaranteed analysis, energy density, and ingredient list. ",Animal
1585540.txt,"Vitamin B Complex in Renal Failure ProVet pet healthcare information article, reviewing the importance of the B vitamins in kidney failure. ",Animal
1587915.txt,"Columbia Equine Hospital Full service ambulatory medical facility and hospital for horses. Frequently asked questions, virtual tour, and history of the hospital. Gresham. ",Animal
1584527.txt,"Sheepdrove: Foot and Mouth Disease Information Includes news, articles, FAQ, and opinions for vaccination. ",Animal
1586493.txt,"Berryville Veterinary Clinic Provides care for dogs, cats and pocket pets, with a branch office at Shell Knob, MO. Gives details of services offered and hours. ",Animal
1585361.txt,"Preventing Pasture Bloat in Sheep Bloat can be a sudden and lethal occurrence for sheep. Often, unless the livestock is being monitored closely, the first symptom one notices is dead or distressed animals. ",Animal
1587165.txt,"Rivervale Veterinary Clinic Large and small animal hospital in Union. Office hours, location, list of services, resource library, and links. ",Animal
1588064.txt,"Lake Murray Animal Hospital Companion animal clinic in Leesville. Office hours, list of services, and links. ",Animal
1584729.txt,"Polycystic Kidney Disease PKD is a progressive, irreversible, inherited kidney disease in Persian and Persian-related cats. This article provides an overview, the clinical signs, diagnosis, treatment and preventive care. ",Animal
1584246.txt,Egg-laying Disorders Explains the egg laying process and some of the things that can go wrong. ,Animal
1584116.txt,"How to Live with, Feed and Handle your Pet Bird Veterinarian workshop that offers one free course covering behavior awareness and other sessions on bird handling for a fee. Also provides training tips. Located in Gainesville, Florida. ",Animal
1586690.txt,"Dr. Karen Kelly DVM Offers a housecall veterinary service in the Los Angeles, Simi Valley and Ventura County areas. Includes details of Dr Kelly's qualifications and the services offered, which include euthanasia at home. ",Animal
1586318.txt,"Stable Close Equine Practice Located in Winchester, Hampshire. Provides contact information, booking forms and details of services. ",Animal
1585693.txt,"University of Cambridge: Veterinary School Department of Clinical Veterinary Medicine. Features admissions, research, talks, and seminars. ",Animal
1585290.txt,"GoatWorld 911 Emergency Contact List Goat World provides an information and community site. Discuss care, breeding, buying, and selling. ",Animal
1585335.txt,"GastroIntestinal Stasis, The Silent Killer An article by Dana M. Krempels, PhD, in consultation with Susan Kelleher, DVM. ",Animal
1585385.txt,Ensure a Healthy Lamb Crop Proper care of the ewe in mid to late pregnancy and care of the lamb in the first few hours are the essential components of ensuring a healthy lamb crop. Vaccination and supplementation of the ewe are also efficient ways of ensuring the health of the lamb. ,Animal
1585384.txt,Dealing with Difficult Births at Lambing Common lambing problems and hints in dealing with them are discussed. ,Animal
1585523.txt,"Nutri-Pet Research, Inc. Home Page of Nutri Pet Research supplier of all natural pet supplements. ",Animal
1587712.txt,"NYC Veterinary Specialist and Cancer Treatment Center State-of-the-art veterinary facility located in the heart of Manhattan providing 24 hour emergency and specialty care. Provides a hospital history, information on services offered, news and resources. ",Animal
1588084.txt,Southwind Animal Hospital Description of their services and a virtual tour. Memphis. ,Animal
1588097.txt,"Veterinary Ophthalmology Services, Inc. Animal eye care facility. Doctor bio, introduction to staff, directions, and contact information. Nolensville. ",Animal
1584320.txt,University of California - Davis Veterinary Oncology Service Description of the clinical oncology service at the University of California - Davis School of Veterinary Medicine. Includes links to information for prospective clients. ,Animal
1585124.txt,Cushing's Disease Details the symptoms and diagnosis of Cushing's syndrome in horses and describes various treatment and prevention options available. ,Animal
1584510.txt,Q Fever Control Policy Information from the University of Florida on their policy for quarantining animals and ensuring their facilities remain free of this disease. ,Animal
1585109.txt,Equivac Provides information on protecting horses by vaccination against tetanus and strangles. ,Animal
1588280.txt,Acres North Animal Hospital Medical services and animal boarding. Description of their services and contact information. Lubbock. ,Animal
1587807.txt,"Care First Animal Hospital Two full service veterinary practices at three locations in Raleigh and one location in Morrisville/Cary. Hours of operation and complete list of services which includes boarding, grooming and obedience training. ",Animal
1587845.txt,"Turkeyfoot Animal Clinic Small animal practice in Akron. Staff profiles, list of services, opening hours and news. ",Animal
1587776.txt,"Dogwood Veterinary Hospital and Pet Resort Small animal clinic located in Chapel Hill. Provides information on services offered, staff profiles, boarding, grooming, training and a hospital tour. ",Animal
1584342.txt,"Hendra Virus Provides information on this disease, its occurrence, diagnosis in animals and humans, treatment and control. ",Animal
1586785.txt,"Ellington Center Animal Clinic Virtual tour, driving directions, staff profiles, safety information, and pet stories. ",Animal
1585445.txt,Pet Libraries Online Provides pet health and training resources including detailed information and links to an online library of health and training programs for pet owners. ,Animal
1586470.txt,"Islands Animal Clinic Full service companion animal hospital located in Gilbert. Includes details of the services offered, the doctors, staff, location and hours and the Islands Pet Resort. ",Animal
1586487.txt,"Stockton Hill Animal Hospital Pet care tips, staff profiles, driving directions, and office hours. Kingman. ",Animal
1585459.txt,"Pawcurious Dr. V writes articles about the dogs, cats and emotions she meets in the day to day drama of life in a small animal clinic. ",Animal
1585510.txt,"Omega Fatty Acids and Your Dog and Cat Article by Dr. T. J. Dunn, about essential fatty acids, their structures and how they are best used as food supplements for dogs and cats. ",Animal
1584698.txt,Feline Leukemia Virus A fact sheet about FeLV from Cornell Feline Health Center. ,Animal
1587899.txt,Veterinary Corner Meeting the health and care needs of pets including swine. Contact information and office hours. Guthrie. ,Animal
1588298.txt,"Willow Creek Pet Center Full-service veterinary center, also offering boarding, grooming and obedience training. List of services and biographies of their doctors. Cottonwood Heights. ",Animal
1583848.txt,Herbal Care for Pets Pets 4Life article on pet herbal medicine. ,Animal
1588437.txt,The Animal Emergency Clinic Provides 24 hour emergency veterinary and specialist referral services at Tacoma. Includes a virtual tour and details of the services offered and animals available for adoption. ,Animal
1585162.txt,The Laminitis Clinic Advice in how to manage the horse to optimise his chances of a successful recovery. ,Animal
1584870.txt,Being a Responsible Dog Breeder Includes information and sample codes of ethics. ,Animal
1586088.txt,"The Cat Clinic Feline veterinary hospital in Hamilton. List of services, health information, and description of their foster cat program. ",Animal
1588444.txt,Animal Care Associates Office hours and a list of services. Charleston. ,Animal
1584069.txt,Animal Acupuncture Academy Australian web site for people who want to learn to do acupuncture on animals. ,Animal
1584598.txt,"Feline Articles Articles on a large number of conditions and diseases affecting the cat, written by Dr Arnold Plotnick. ",Animal
1586593.txt,"Cedar Veterinary Hospital Located in Fresno, California. Find details about the veterinarians, hospital staff, the services offered, and a newsletter. ",Animal
1588327.txt,"SouthPaws Veterinary Referral Center Rapid access to convenient, flexible and timely referrals of experts in specific areas of veterinary medicine. List of services, newsletter, and resources. Springfield. ",Animal
1584716.txt,"Petinfocenter.com: Pancreatic Insufficiency in Cats Causes, symptoms, disorders with similar symptoms, and management. ",Animal
1587203.txt,"Preston Animal Hospital Small animal veterinarian. Staff profiles, pictures, list of pet supplies offered, description of services provided, and frequently asked questions. Louisville. ",Animal
1584402.txt,"Scrapie Disease Information on this fatal degenerative disease of sheep and goats from USDA, with short videos of affected animals. ",Animal
1587197.txt,"Fairleigh Pet Center Preston Information about staff and services, clinic hours, online store, and encyclopedia. Louisville. ",Animal
1584645.txt,"Fibrosarcoma in Cats A veterinarian provides answers to pet owners' questions about the condition. The cases discussed affect the eyelid, spine, skin or leg of their cats. ",Animal
1587334.txt,"Cambridge Veterinary Care Small animal veterinary center. Staff biographies, pictures of their facilities, list of services, and animal care tips. ",Animal
1583915.txt,"Holistic Touch Therapy Classes for canine, equine and feline massage, based in Windsor, Colorado. ",Animal
1586387.txt,"Valley Animal Hospital and Pet Resort Full-service small animal hospital and pet resort located in Huntsville. Provides information on the veterinary team, services offered, boarding, daycare and the newsletter. ",Animal
1586227.txt,"The Cat Hospital Cat only veterinary clinic in St Petersburg, Florida. Provides details of the services offered, the doctors, staff, location and hours. ",Animal
1584374.txt,"Plants Poisonous to Livestock in Minnesota This bulletin describes their appearance, where they grow, the parts of the plant that are poisonous, when they are most poisonous, poisoning symptoms, and names of the toxic compounds present in the plant. For livestock owners. ",Animal
1583818.txt,"Annadale Equine Center This center, located in Sanger, California, is dedicated to the fitness and rehabilitation of the equine athlete and specializes in equine aqua treadmill therapy. ",Animal
1585625.txt,VetGen Purebred animal genetic (DNA) disease testing and profiling for dogs and horses. Includes list of services and company information. ,Animal
1583807.txt,"Holistic Horsekeeping Newsletters and articles on holistic care of horses and mules. Includes information on homeopathy, acupuncture, chiropractic, nutrition, and mule training stories. ",Animal
1585585.txt,Stem Cell Therapy Provides information in a question and answer format on regenerative cell therapy for pets. ,Animal
1585522.txt,"Animal Power Source Supplements Wholesale of nutritional supplements and vitamins for animals including Power Horse, power cat, power dog, and poultry. ",Animal
1586949.txt,"Crabapple Animal Hospital Profiles of their doctors, list of services, and job listings. Alpharetta. ",Animal
1585724.txt,"New Jersey Veterinary Medical Association Features veterinarian finder, membership application, animal health information, and veterinary career information. ",Animal
1584524.txt,"Foot and Mouth Disease: The Pigsite Article with information about symptoms, history, control measures, and photographs of lesions. ",Animal
1587278.txt,"Three Notch Veterinary Hospital Full-service veterinary hospital. List of services, pictures of their facility, and hours of operation. Hollywood. ",Animal
1585192.txt,"World Wide Equine Instrument manufacturer provides an international directory of schools, practitioners, and associations, as well as details of a training course in Idaho, USA. ",Animal
1585169.txt,"Advanced Equine Dentistry Contains information on horse dentistry, various videos showing the use of a crush, sedation and the grinding of teeth with a power tool by Dr Shannon Lee of Woodend Australia. ",Animal
1588098.txt,"Priest Lake Veterinary Hospital Medical and surgery hospital for dogs, cats, birds, reptiles, and small exotic pets. Doctor profiles, services, and newsletters. Antioch. ",Animal
1584119.txt,Proper Wing Clipping Find photographs and instruction to correctly trim psittacines. ,Animal
1587944.txt,"Bend Veterinary Clinic Full service veterinary practice specializing in the health care of dogs, cats and exotics. Provides details of the services offered, the doctors, staff, location and hours. ",Animal
1584167.txt,"Infectious Diseases of Birds Provides information on the most common diseases seen in pet birds including viral, bacterial and fungal. ",Animal
1585719.txt,"Virginia-Maryland Regional College of Veterinary Medicine: Veterinary Medical Informatics Provides information on projects, the graduate program, the faculty and staff. ",Animal
1585678.txt,"Kasetsart University: Faculty of Veterinary Medicine Provides information on the faculty, the degree courses offered and the structure of the curriculum. Thailand. ",Animal
1585706.txt,"University of Missouri College of Veterinary Medicine Includes research, student information, departments, admissions, extension, and teaching hospital. ",Animal
1584463.txt,Enteric Redmouth Disease Information from Wikipedia on this bacterial infection of freshwater and marine fish caused by the pathogen Yersinia ruckeri. ,Animal
1583904.txt,"Veterinary Homeopathy Information by Lion Dr. Surjit Singh Makker (Veterinarian) on health care of livestock, pets and horses with homeopathic treatment. ",Animal
1583932.txt,"Rocky's Retreat Acupressure, massage, Reiki, aromatherapy, nutrition, and education for your dog. Includes the benefits, services offered and prices. Central Florida, United States. ",Animal
1585034.txt,CIDD: Exocrine Pancreatic Insufficiency Answers to common questions about EPI. ,Animal
1584989.txt,"Epilepsy (Canine) Chronic condition characterized by recurrent seizures. Diagnosis, overview and treatment. ",Animal
1587953.txt,Camboro Veterinary Hospital Specializing in state-of-the-art small animal care. Pictures of their facilities and staff profiles. Edinboro. ,Animal
1586549.txt,"Ocean Avenue Veterinary Hospital Offers pet health care. Mission, staff list, services overview, boarding terms, and pet tips. San Francisco. ",Animal
1586516.txt,"Canyon Hills Animal Clinic Full service veterinary hospital with boarding kennel located in Yorba Linda. Offering veterinary medicine, surgery, and dentistry. Staff profiles, list of services, news, helpful links, and useful tips. ",Animal
1585696.txt,"Colorado State University College of Veterinary Medicine and Biomedical Sciences Features admissions, departments, programs, alumni activities, news, and research centers. ",Animal
1584830.txt,"Contagious Bovine Pleuropneumonia Information on this disease, its transmission and spread, its clinical signs and what is being done to prevent its entry into Canada. ",Animal
1587645.txt,"Jornada Veterinary Clinic Serves dogs, cats, birds, ferrets, and reptiles. Staff profiles, list of services, and health and training articles. Las Cruces. ",Animal
1586273.txt,"The Cat Hospital Specialist feline clinic at Cork. Provides details of the services offered, the doctors, staff, location and hours. ",Animal
1583836.txt,"Los Laureles Equine Rehabilitation Center Offers an underwater treadmill and European walker as well as ice boots. Works with veterinarians to bring horse back to full fitness. Carmel Valley, California. ",Animal
1588174.txt,"Alternative Veterinary Hospital Offers general medicine, surgery, boarding, and wellness services for dogs, cats, ferrets, rabbits, rats, and chinchillas. Carrollton. ",Animal
1586205.txt,"The Cat Veterinary Clinic List of services and adoption information. Houston, Texas. ",Animal
1583948.txt,"Animal Wellness Connection Lorna Boydston is a certified small animal massage practitioner providing canine massage therapy in the Eastern Washington and northern Idaho areas. Includes details of her qualifications and experience, the services offered and FAQ. ",Animal
1586477.txt,"Pima North Animal Hospital Full service companion animal hospital located in Scottsdale. Includes details of the services and facilities, the vets, staff, location and hours. Grooming and boarding offered. ",Animal
1585580.txt,"Vet Surgeon Portal for all veterinary practitioners. Includes professional news, forum, jobs, products, and training calendar. Based in the United Kingdom. ",Animal
1587406.txt,"Oakland Veterinary Referral Services 24-hour emergency and specialty small animal practice located in Bloomfield Hills. Doctor profiles, referral forms, photo gallery, and information center. ",Animal
1587677.txt,"Prospect Park Animal Clinic Brooklyn clinic providing medical, surgical, and dental services to pets, as well as grooming and boarding services. Office hours, clinic information, and links. ",Animal
1587670.txt,"Atlantic Animal Care General practice hospital in Brooklyn. Pet care information, newsletter, and related links. ",Animal
1587445.txt,"Highland Veterinary Hospital Full service small animal clinic. Services offered include health maintenance, diagnostics, laboratory, surgery, X-ray, ultrasound, surgery, rehabilitation, dental and boarding. ",Animal
1586509.txt,"Veterinary Vision Specialty practice in San Francisco and San Mateo dedicated to the diagnosis and treatment of animal eye diseases. Ophthalmology information, staff profiles, hours of operation, and forums. ",Animal
1586187.txt,"South Mountain Equine LLC Ambulatory equine and camelid veterinary service located in Middletown, MD. Preventative health care, vaccinations, emergency care, dentistry, medical and surgical care are offered to clients at their premises. ",Animal
1584586.txt,"Cat Man Do Dr. Arnold Plotnick speaks about professional life experiences as an expert in his field of feline veterinary medicine in Manhattan, NY. ",Animal
1588091.txt,"Grassmere Animal Hospital Full service animal hospital. Services provided, tour of facility, and staff information. Nashville. ",Animal
1587126.txt,"Petsburgh Pet Care, Inc. Full-service veterinary hospital for cats and dogs in Lafayette. Information about doctors and services including boarding and grooming. ",Animal
1587964.txt,"Fairmount Animal Hospital Information on their services including grooming and boarding, pet care articles, and contact information. Philadelphia. ",Animal
1587216.txt,"Goshen Animal Clinic Small animal facility located in Prospect. Offers medical, boarding and grooming services. Includes staff profiles, newsletter, and forms. ",Animal
1585725.txt,"Veterinary Emergency and Critical Care Society Veterinary emergency association providing veterinary emergency information to veterinarians, veterinary staff, and veterinary emergency clinics. Veterinary emergency classified ads and veterinary emergency medical articles. ",Animal
1588416.txt,"Animal Clinic East Veterinary practice for pets in Walla Walla. Provides staff profiles, list of services, pet wellness care, clinic locations, boarding, grooming, links and adopt a pet service. ",Animal
1585835.txt,"The South African Veterinary Association Provides information on the Association, membership, Community Veterinary Clinics and information for the public on finding a vet and general pet care. ",Animal
1587521.txt,"Ericson Veterinary Hospital Small animal clinic in Blue Springs. List of services, information about their staff and facility, and frequently asked questions. ",Animal
1586928.txt,"Doral Centre Animal Clinic Full service companion animal and emergency hospital. Includes a virtual tour, details of the services offered and a news blog. ",Animal
1585582.txt,Nearly Dr Ferox The blog of a veterinary student at Melbourne University during the last two years of her degree course. ,Animal
1585436.txt,"Veterinary Secrets Dr. Andrew Jones, DVM, offers a free e-book and free e-course providing quick and simple methods that can be used to heal pets at home. ",Animal
1585220.txt,"Equine Wellness Services Nancy Hall, certified equine therapist, uses Electro-Acuscope Myopulse Therapy System to aid in correcting a wide range of neuromuscular conditions commonly affecting athletic horses. Located in Beaumont, CA, USA. ",Animal
1586654.txt,"Cabrillo Veterinary Hospital Serving cats, dogs, rabbits, and rats. Hours, list of services, and a map. San Diego. ",Animal
1586496.txt,"Hillcrest Animal Hospital Small animal, avian and exotics facility located in Little Rock. Provides details of the medical, surgical, dental and wellness services offered, the doctors, staff, location and hours. ",Animal
1586019.txt,"Carlton Vet Surgery Companion animal clinic presents details of services, a newsletter, and information about puppy school. ",Animal
1586456.txt,"Alta Mesa Animal Hospital Dr. Jill Patt and her staff provide a full service veterinary medicine facility at Mesa offering small animal surgical and treatment options for pets including birds, rabbits, rodents, reptiles and ferrets. ",Animal
1586208.txt,"Cats Love House Calls Mobile veterinary service in Austin, Texas. ",Animal
1586519.txt,"Animal Hospital of San Jose Full service cat and dog clinic. Hours of operation, list of services, and contact information. ",Animal
1583669.txt,"Animal Health, Emerging Animal Disease (AHEAD) Federation of American Scientists' project for proactive surveillance of zoonoses and other animal diseases. Includes information on rabies, West Nile fever, ehrlichiosis, equine encephalitis, anthrax, Pfiesteria, ""mad cow"" disease, deformed frogs, and diseases of both wildlife and farm animals. ",Animal
1587360.txt,"PawSteps Veterinary Center Full service companion animal hospital in Northbridge. Details of services offered, pet health information, hospital tour, directions and office hours. ",Animal
1585160.txt,"Animal Health Foundation Donates funds to major researchers in the field of laminitis. Also offers information to help owners prevent their horses from becoming victims of this painful, crippling disease. ",Animal
1586910.txt,"South Kendall Animal Hospital Companion animal facility located in Miami. Provides details of the services offered, the doctors, staff, location and hours. ",Animal
1584557.txt,"Canine Distemper in Ferrets Article by Susan Brown, DVM. ",Animal
1588342.txt,"Burke Animal Clinic Dog and cat clinic. Information about staff, services, and location. ",Animal
1584637.txt,"Lymphoma (Feline) Lymphoma is a cancer of lymphocytes and one of the most common forms of cancer diagnosed in cats. Diagnosis, overview and treatment. ",Animal
1586936.txt,Knowles Animal Clinics Veterinary practice for dogs and cats with several offices in Miami and a 24 hour emergency service. ,Animal
1585473.txt,"American College of Veterinary Nutrition Information on bylaws and constitution, education programs, board members, list of diplomates, committees, forms for applicants, and board meetings. ",Animal
