file_name,text,class
2786859.txt,"Spray Drift Task Force Tools for predicting the drift of agricultural chemical sprays applied aerially, via ground application, or via irrigation systems. ",Agriculture
2786208.txt,Making Coconut Oil: the Old Chamorro Way Photographic account of this small scale process. ,Agriculture
2785144.txt,Rice Sheath Blight: Thanatephorus cucumeris Photographs of rice affected by this fungus. ,Agriculture
2787387.txt,"Soil Science Society of Ireland Promoting the knowledge and use of Irish soils. Society news, details of meetings and outings. ",Agriculture
2785610.txt,"Plant-parasitic Nematodes on Sugarcane in Florida Information on the species that attack sugarcane, their diagnosis and management, including nematicides recommended for this crop. ",Agriculture
2785115.txt,Yellow Rust This disease of cereals is caused by Puccinia striiformis and different forms affect wheat and barley. Photographs and information. ,Agriculture
2784953.txt,"Texas Cooperative Extension Offers practical, how-to education based on university research. Includes list of county agents, resources, class and events schedule, and 4-H programs. ",Agriculture
2785636.txt,Lifeco An international multidisciplinary research project set up to resolve the influence of hydrographic fronts on the recruitment success of North Sea fish stocks. ,Agriculture
2786015.txt,Specialty Mushrooms The Mushroom Growers' Newsletter provides information on growing various species. ,Agriculture
2784590.txt,"Lamb Feedlot Nutrition (PDF) Meeting protein, energy, vitamin and mineral requirements is essential for profitable lamb finishing. This publication will help you start your lambs on feed and to develop an effective feeding plan. ",Agriculture
2786980.txt,Semiarid Agriculture Information from the Syngenta Foundation for Sustainable Agriculture on land use and degradation in low rainfall areas. ,Agriculture
2786796.txt,"Victoria Wildlife Management Offers management of pest animals, native animals, the setting up and managing of wildlife reserves and zoo animal control in Victoria, Australia. ",Agriculture
2784538.txt,"United States Border Collie Handlers Association Information about Border Collies and herding. Contains articles on general information, activities, veterinary information, breeding, culture, books and magazines, and products. ",Agriculture
2787633.txt,"European Action Plan for Organic Food and Farming The project and its partners are introduced, subscription of a newsletter is possible and the national action plans are described. ",Agriculture
2785603.txt,Package of Practices for Sugarcane Cultivation in Goa Comprehensive information on growing and harvesting this crop. ,Agriculture
2786838.txt,History of Biological Pest Control Including specifics on the biological control of pests of medical and veterinary importance. The site is maintained by Dr. E. F. Legner. ,Agriculture
2785117.txt,"Scouting Small Grains Provides information on small grain pest management, common agronomic problems, scouting for weeds, diseases and common insect pests. ",Agriculture
2786911.txt,"Bugs and Weeds A step by step approach to lawn, garden, landscape, and home pest prevention. Practical IPM, starting with prevention. ",Agriculture
2786309.txt,Production of CEA-grown Hydroponic Spinach Publication by the Controlled Environment Agricultural (CEA) Program of the College of Agriculture and Life Sciences at Cornell University. An electronic handbook for the production of CEA hydroponic spinach. ,Agriculture
2787667.txt,Organic Trade Association The mission of the Organic Trade Association is to encourage global sustainability by promoting diverse organic trade ,Agriculture
2787623.txt,Organic Eprints Open access archive for papers related to research in organic agriculture. ,Agriculture
2785240.txt,Eli Whitney Lesson plan about Eli Whitney's Patent for the Cotton Gin. ,Agriculture
2785641.txt,"With a View to Fisheries About selected topics in freshwater fisheries management, including seine netting and its effects on fish, electrofishing, fish diseases, gill structure, and research on carp feeding habits. ",Agriculture
2786915.txt,IPM Institute of North America Independent non-profit organization formed in 1998 to foster recognition and rewards in the marketplace for goods and service providers who practice integrated pest management ,Agriculture
2787246.txt,"National Agricultural Policy Center NAPC is a center for research and analysis of agricultural policies in Syria, and is based in Damascus. ",Agriculture
2787166.txt,"Biotechnology, Agronomy, Society and Environment Online version of the Journal, Bilingual (French and English). Contents freely available after one year. access to recent issues only for subscribers. Scope on agriculture and related topics. ",Agriculture
2785817.txt,"Missouri Society of American Foresters Provides information on this multi-state society with links to society officers, events, policy statements, member specific information and outside forestry links. ",Agriculture
2786272.txt,"Nematode Management in Strawberries Information on the sting nematode, Belonolaimus longicaudatus, the symptoms it causes, field diagnosis and sampling, predictive sampling, host range, damage and control. ",Agriculture
2784618.txt,"The Trail of the Snail Contains scientific as well as more whimsical information about snails, and includes many photographs. ",Agriculture
2787194.txt,"Lotus Newsletter Provides online scientific papers, summaries and news covering all aspects of research and development involving species of Lotus. Includes researchers, literature databases and links. ",Agriculture
2784532.txt,Guard Dogs Introduction to using guard dogs to control predation of sheep. ,Agriculture
2786391.txt,Saffron This spice is obtained from the styles of the flowers of Crocus sativus. Information on cultivation of these plants and the varieties available. ,Agriculture
2786175.txt,"Home Garden Figs Information on planting and cultivating fig trees, training and pruning, varieties and possible disease problems. ",Agriculture
2785879.txt,USFS - Southern Research Station Conducts research in forestry resource science and technology for forest sustainability and productivity in southern ecosystems and environmental quality. ,Agriculture
2785226.txt,"CPPRU - Cotton Production and Processing Research Unit USA. Government research organization, focused on developing and integrating basic knowledge and processing systems for stripper-harvested cotton. ",Agriculture
2784975.txt,"University of Alaska Fairbanks: Cooperative Extension Service State outreach educational delivery system with research-based programs in the areas of home economics, land resources, community development and 4-H youth development. ",Agriculture
2786100.txt,UVM Apple Orchard Extension and research for the commercial tree fruit grower in Vermont and beyond. ,Agriculture
2787099.txt,"Agriworld An Indian firm specialising in information, education and extension in the food, agribusiness and rural development sector. ",Agriculture
2786104.txt,Insect IPM in Apples: Kaolin Clay Article discussing the spraying of apple trees with this harmless product to control and suppress attack by harmful insects. ,Agriculture
2786718.txt,Atrazine.us: The Triazine Network Organization presenting relevant scientific and regulatory information on this important herbicide. ,Agriculture
2786593.txt,"UC IPM Online - University of California Wide ranging approach on all aspects of integrated pest management (IPM) principles including degree-days, weather data, pesticide labels and a weed photo gallery. Includes advice on pest monitoring techniques, chemical control measures, as well as non-pesticide alternatives. ",Agriculture
2785857.txt,"USDA Forest Service - Publications Publications from the forest service of the United States Department of Agriculture. Useful links to resources on forest health, forest fire and forest ecosystems. ",Agriculture
2786917.txt,SafeCrop Centre for research and development of crop protection with low environment and consumer health impact. ,Agriculture
2786399.txt,Garlic Information on the cultivation of this crop in the Philippines. ,Agriculture
2785313.txt,"National Hay Association Organization for those involved in the production, sale and transport of forage products across the United States and the world. Provides news, events, history and membership details. ",Agriculture
2786131.txt,"Panama Disease Control Information on this disease of bananas caused by the Fusarium wilt fungus, the different strains, the symptoms and control. ",Agriculture
2784420.txt,"Biological Beekeeping (Yahoo) Discussing the keeping of bees and production of honey without the use of chemicals and drugs. This includes questions of breeding, diet, cell size and environment. ",Agriculture
2784832.txt,"Advanced Analysis - Exploring Biological Systems in Food New approaches to problems connected with food sciences and the creation of interdisciplinary collaborations. Olsztyn, Poland; 3--7 September 2003. ",Agriculture
2787475.txt,"Fertilizer Application and Placement Provides general guidance on the purchase, use and timing of nitrogenous fertilizers and on the application of phosphorus, potassium and sulphur. ",Agriculture
2785832.txt,"Asian Longhorned Beetle Brief account of the introduction of this Chinese insect into North America, and with a list of the affected species. ",Agriculture
2785377.txt,"Bean Anthracnose Fact sheet on this major disease of beans caused by the fungus Colletotrichum lindemuthianum. Includes the symptoms, with photographs of various affected plant parts, the disease cycle and means of control. ",Agriculture
2786245.txt,"Cherries: Prunus avium, Prunus cerasus Information on this crop, its taxonomy, history, world production, botanical description, culture, harvesting and nutrition. ",Agriculture
2787447.txt,"The International Fertiliser Society Scientific, technical, environmental, economic and safety aspects of the production, marketing, use and application of fertilizers. ",Agriculture
2784962.txt,Tuskegee University Cooperative Extension Program Provides non-formal educational and technical assistance programs to Alabama citizens and community groups. Includes program news and information. ,Agriculture
2787029.txt,Farm Works Farm Works Software offers a full line of farm management programs. ,Agriculture
2787338.txt,Erosion processes and modelling Provides information on the processes and modelling of raindrop impact induced erosion and the modelling of erosion in catchments (watersheds) ,Agriculture
2784939.txt,"FarmDoc Includes farm related information such as finance, management, and farm decision making under risk through education and research. ",Agriculture
2787044.txt,LabDiet Provides food and provisions for animals in research settings. ,Agriculture
2784237.txt,"University of California Poultry Web Page Publications, leaflets, symposium proceedings, and special publications on poultry management, care, breeding, flock selection, veterinary care, and many topics. ",Agriculture
2786481.txt,"Southern Chinch Bug Management on St. Augustinegrass Blissus insularis is a damaging insect pest of this grass in Florida. This article explains the insectÃ¢ÂÂs biology, detection and cultural, biological and chemical means of control. ",Agriculture
2786996.txt,Subsurface Drip Irrigation Demonstration and Research Project University of Arizona. Subsurface drip irrigation demonstration and research project for the purpose of evaluating and disseminating information. ,Agriculture
2784272.txt,"Kemp's Koops Information on Old English Game bantams featuring photo series of hatching process, articles on breeding and raising, photos from the 1997 National Meet, and photos of varieties. ",Agriculture
2784443.txt,"Bee Research Institute at Dol (Czech Republic) History of the institute, with some information about services offered (especially classification of bee races), staffing, and products. Contact details. (Czech, German and English) ",Agriculture
2786279.txt,"Thyme Information on this dwarf, aromatic shrub, its uses, cultivation, post-harvest handling and varieties. ",Agriculture
2786993.txt,"Waterright.com.au Provides information on water management and usage, simple irrigation systems. ",Agriculture
2787040.txt,"Lao Knowledge Base on Conservation Agriculture Data bank including information, outputs and results from research and development activities in conservation agriculture, a farming system based on direct seeding mulch-based cropping. ",Agriculture
2787608.txt,Training for Rural Development: Agricultural and Enterprise Skills for Women Information on an international research project to explore the type of training that can help women smallholders be more productive and adaptable. ,Agriculture
2785109.txt,"Cereal Aphids Aphid biology and information on the different species that affect small grains, sorghum, millet and corn. Includes photographs of insects and their identifying features. ",Agriculture
2787007.txt,BIE: Irrigation Engineering Software Computer software developed by the Software Engineering Division of the Biological and Irrigation Engineering Department. ,Agriculture
2786559.txt,"Cantaloupe and Specialty Melons Information on commercial production of this crop, the plantÃ¢ÂÂs characteristics, propagation, cultural practices, insect pests, diseases and harvesting. ",Agriculture
2787517.txt,"World Reference Base for soil resources The WRB project is an international soil classification framework (FAO, IUSS, ISRIC): Reference documents, world soil atlas, classification key, news and forum. ",Agriculture
2784513.txt,"US Dairy Forage Research Center Includes publications, research work groups, research farm, software, databases, and staff directory. ",Agriculture
2784690.txt,"Big Steamy Pile Provides information on composting, vermicomposting and composting toilets, encouraging the use of these to reduce landfill waste and wasted water. ",Agriculture
2786297.txt,"Comfrey Factsheet on this crop, its history, uses, varieties and cultivation. ",Agriculture
2785245.txt,Cotton Grower Bi-monthly magazine for the US cotton growing industry with a library of articles and links to related sites. ,Agriculture
2784558.txt,"Stone Brook Resources for small flock owners in Maine, and for people thinking of becoming small flock owners; offering links including everything from mills for processing fiber, to books and periodicals, to husbandry tips. ",Agriculture
2786202.txt,"National Research Centre for Cashew The aims of this Indian organisation include improving productivity and quality of cashew crops, serving as a national repository for cashew germplasm and a clearing house for research information. ",Agriculture
2785304.txt,"Improving Pasture Productivity Information on understanding the weather and climate and how they affect forage plant growth, with particular reference to Alberta. ",Agriculture
2785900.txt,"USGS - Cascadia Field Station Provides research, publications, geospatial data, news and information. Studies the biological and social aspects of resource management issues in national parks and other protected areas on public lands throughout the Northwest and beyond. Located at the University of Washington ",Agriculture
2784905.txt,"Discover Seeds Database with information on seed identification, dormancy, testing and analysis, development, germination and tetrazolium testing for viability. ",Agriculture
2787615.txt,"Peaceful Valley Farm Supply Supplies tools, equipment, and goods to organic gardeners and farmers. ",Agriculture
2785333.txt,"Lucerne Information on this fodder crop, Medicago varia, its biology and morphology, ecology, distribution in the former USSR, utilization and economic value. ",Agriculture
2786320.txt,"Woody Ornamental Production Account of the production of ornamentals in Florida. Includes notes on selection, production, and aftercare. ",Agriculture
2786045.txt,Fruits of Warm Climates Detailed descriptions of the fruits that grow in warmer and tropical climates. An online book. ,Agriculture
2784515.txt,"Pigs: Information Sheet The Vegetarian Society covers such controversial issues as pig production and welfare, the use of farrowing crates, the increase in infectious diseases resulting from intensive farming, and methods of slaughter. ",Agriculture
2785128.txt,International Rice Commission: Riceinfo This organisation aims to provide information to assist farmers and institutions in their efforts to improve sustainable rice production. ,Agriculture
2786792.txt,"Control of Beaver Damage Information on the biology of the beaver, the damage it can cause, assessing the need for action, prevention, shooting and trapping. ",Agriculture
2785925.txt,"International Union of Forest Research Organizations Provides membership information, research publications, conference and meeting information, and links to individual country sub-groups. ",Agriculture
2785682.txt,Hong Kong Government Artificial Reef Projects Information about efforts aimed at enhancing fisheries and other marine resources in the region. ,Agriculture
2786171.txt,"Gooseberry Fact sheet with information on this fruit, its uses, culture, pruning, pests and propagation. ",Agriculture
2784324.txt,"Ratite Production: Ostrich, Emu and Rhea Introduction to ratite production as an alternative livestock enterprise, pasturing, and resources. ",Agriculture
2784829.txt,"The Quality of Fresh and Processed Citrus Fruits Gives program, travel and accommodation details, and online registration. October 10-11, 2002 in Montpelier, France. Also in French. ",Agriculture
2785717.txt,"AFOCEL Forest research services, for the timber and paper production industries. French based. ",Agriculture
2785855.txt,"FAO State of the World's Forests 2003 Reports every two years on the status of forests, recent major policy and institutional developments and key issues concerning the forest sector. The purpose of the publication is to provide current, reliable and policy-relevant information to policy-makers, foresters and other natural resource managers, academics, forest industry and civil society. ",Agriculture
2785644.txt,"Australian Fisheries Ecologically Sustainable Development Resource for collection and dissemination of information about using the principles of ecologically sustainable development (ESD) in fisheries management. ESD is a concept related to balancing of environmental, social and economic considerations. ",Agriculture
2787374.txt,"Nutrient Management Institute, Netherlands The research projects are primarily aimed at development of new knowledge and methods concerning the improvement of nutrient management in agriculture. ",Agriculture
2786124.txt,"Banana Bunchy Top Virus Notes on the symptoms of this disease, the conditions that favor its development and preventative control measures. ",Agriculture
2791631.txt,Introduction to Neutron Stars An accessible introduction to neutron stars that includes details on their life cycles as well as detailed information on neutron star variants such as x-ray and gamma ray bursters. ,Astronomy
2789939.txt,International Research School of Planetary Sciences Non-profit organization devoted to research and post-graduate education. ,Astronomy
2790017.txt,"Net Advance of Physics: Bioastronomy An experimental page part of the MIT Net Advance project. Includes research and review articles, and offline as well as online materials. ",Astronomy
2790005.txt,The Planetary Society A nonprofit organization devoted to the exploration of the solar system and the search for extraterrestrial life. ,Astronomy
2788792.txt,"Santa Barbara Astronomical Unit Monthly events calendar, night sky, events, newsletter, archive, photo album, classifieds, and dark sky sites. ",Astronomy
2791588.txt,"Giant Stars Compare planets of the solar system with some of the largest known stars. Features video with commentary, interactive multimedia and visitor comments. ",Astronomy
2791665.txt,Astronomy On-Line Collaborative Project aimed at getting new people involved in variable star observing. ,Astronomy
2791287.txt,"Asteroids with Canadian Connections A list of asteroids whose names are known to have a Canadian connection, usually because they are named after a Canadian. ",Astronomy
2790328.txt,Skyphoto Sky and space photos for sale by Jerry Schad. ,Astronomy
2788851.txt,"Calumet Astronomical Society Events, virtual star party, gallery, and current and past articles. Most of the members come from the Northwest Indiana and Chicago metropolitan areas. ",Astronomy
2789979.txt,The Optical Gravitational Lensing Experiment (OGLE) A long term project with the main goal of searching for the dark matter with microlensing phenomena. ,Astronomy
2791007.txt,"Astronomy 161: The Solar System Overview with historical background and basic astronomy concepts, details about planets, satellites, asteroids, comets and meteors. ",Astronomy
2790298.txt,The Copernican Revolution A timeline with links. ,Astronomy
2789726.txt,"Cosmology Collection of articles about various aspects of cosmology, from the physics of the big bang phase to the shape of the universe. Part of the ""Spotlights on Relativity"" series on Einstein Online; written for a general audience. ",Astronomy
2791396.txt,"Near-Earth Asteroid Tracking (NEAT) NASA JPL program to search for near Earth asteroids. Statistics, press releases, FAQ, telescope information, searchable image archive. ",Astronomy
2789536.txt,"Equinox Interscience, Inc. Manufactures complete telescopes, optical tube assemblies and telescope mounts. Company also offers a variety of design services and produces Deep Sky Black, a low reflectivity surface treatment suitable for aerospace applications. ",Astronomy
2791449.txt,Fast Auroral SnapshoT Explorer (FAST) Polar orbiting satellite for auroral studies. ,Astronomy
2788392.txt,Analemma.de Gallery of astronomical images and articles designed to assist astronomers. ,Astronomy
2789553.txt,Custom Telescopes by Plettstone Manufacturers of light weight large aperture Newtonian reflector telescopes. Designs feature substantial improvements over standard truss tube Newtonians. ,Astronomy
2789757.txt,"Particle Dark Matter: Evidence, Candidates and Constraints Review article on particle dark matter, with a focus on experimental searches. Suitable for graduate students or advanced undergraduates. By Gianfranco Bertone, Dan Hooper and Joseph Silk. ",Astronomy
2788997.txt,"Richmond Astronomical Society Activities, events, library, history, and newsletter. ",Astronomy
2790128.txt,"Galaxies Includes a set of notes by Nick Strobel. Topics include the structure of the Milky Way, the characteristics of other galaxies, and finding distances to other galaxies. ",Astronomy
2788563.txt,Absolute Beginner's Astronomy Forum Archives Discussions and questions with answers. ,Astronomy
2789655.txt,"Vixen Co. Ltd. Manufacturer in Japan of a varied selection of telescopes, mounts, binoculars and spotting scopes. ",Astronomy
2791679.txt,Omega Centauri: Nucleus of a Milky Way Dwarf Spheroidal? A technical article from the Los Alamos E-print archive that discusses the possibility that Omega Centauri could be the remains (nucleus) of a once larger satellite dwarf galaxy that has been substantially reduced by tidal stripping caused by the Milky Way's disk. ,Astronomy
2788778.txt,"Astronomical Society of the Desert Calendar of events, photos, history lecture meeting schedule, movies, and special events located in Palm Desert. ",Astronomy
2789574.txt,"Opticast, Inc. Produces, using a patented casting technique, low cost diffraction limited replica optical mirrors for astronomical and other applications. ",Astronomy
2788813.txt,"Southwest Florida Astronomical Society Maps, meetings, past events, resources, star party etiquette, and telescope loan program located in Cape Coral. ",Astronomy
2790828.txt,"Cornell - Astronomy Academics, research, facilities, news, events, resources, and special programs. ",Astronomy
2789671.txt,"Blue Moon Myths Second full moon in a month, or third full moon in a single season. ",Astronomy
2789311.txt,"Malcolm Butler Professor of Astronomy and Science at Saint Mary's University, Nova Scotia, Canada. Includes publications and research interests which include neutrino astrophysics, the solar neutrino problem, low-energy tests of quantum chromodynamics, particle physics and astrophysics. ",Astronomy
2790921.txt,"Space Update CD-ROM CD-Rom with 600 MB of images and movies about the solar system, and the galaxy. ""Space Weather"" modules brings you today's images of the Sun in many wavelengths and the aurora from space. ""Sky Tonight"" sections gives today's star view. Funded by NASA. [Commercial - Mac/Win] ",Astronomy
2788639.txt,"David's Astronomy Pages Observatory construction, telescope use, astronomical observations and images, and CCD imaging. ",Astronomy
2788838.txt,"Astronomical Society at the University of Illinois Images, projects and awards, publications, workshops, past activities, facilities, and equipment located at Champaign-Urbana. ",Astronomy
2788867.txt,"Pontchartrain Astronomy Society Calendar of events, gallery, FAQs, and links located at Kenner. ",Astronomy
2788348.txt,"Sky-Image Digital Photography Daniel Marquardt provides a blog, astronomical images, information on equipment and astronomical articles. ",Astronomy
2791656.txt,"Life and Birth of Stars The physical structure of stars, energy generation, mathematical models, main-sequence stars and the birth of stars. ",Astronomy
2791476.txt,Auroras Now! Shows images from an all-sky camera operated by the SodankylÃÂ¤ geophysical observatory in Finland. Part of the ESA Space Weather Applications Pilot Project. ,Astronomy
2791349.txt,"Jupiter Scientific: Leonids Meteor Shower What to expect, how to observe and history of the shower. ",Astronomy
2788382.txt,Astrophotography Gallery and tips. ,Astronomy
2788327.txt,"Star Echoes Gallery, articles, about the author, and links. ",Astronomy
2790190.txt,"Hindu Cosmological Time Cycles An accurate calendar and the progenitor of the sexagesimal (base 60) ""degree, minutes, seconds"" measurement system. ",Astronomy
2790315.txt,"The STScI Digitized Sky Survey A search tool. If you know the co-ordinates or the name of an object, this search will find the image for you. ",Astronomy
2789851.txt,Astronomy Resources Links to hundreds of astronomy sites. ,Astronomy
2789751.txt,"LSST Observatory Homepage of the Large-aperture Synoptic Survey Telescope, a proposed 8.4 m, 7 square-degree field telescope. An important goal of the project is the creation of a detailed, three-dimensional map of the universe, which should yield detailed information about the distribution of dark matter. ",Astronomy
2791578.txt,"The Fifty Brightest Stars The most visible stars that can be seen by the naked eye from earth. Lists names, positions, distances, magnitudes and spectral classifications. ",Astronomy
2788724.txt,Saint John Astronomy Club Presents general information and news. ,Astronomy
2790851.txt,"Astronomy Software Resources Discover links and resources for astronomy software for amateur and professional astronomers and for people interested in astronomy, stargazing and space. ",Astronomy
2790520.txt,"National Optical Astronomy Observatory Information, news, resources, outreach programs, gallery, observing information, software, and newsletter and reports. ",Astronomy
2791650.txt,"Curious about Astronomy: Supernovae Article on these catastrophic stellar deaths, with answers to many questions people have asked. ",Astronomy
2789857.txt,"Astronomy on WEB Links to astronomy sites and pictures. In English, Spanish and Portuguese. ",Astronomy
2790427.txt,"Johann Palisa Observatory and Planetarium News, equipment, stars observed, photo gallery, online data, publications, and links. ",Astronomy
2790585.txt,"The Very Small Array New results, papers, data, and images. ",Astronomy
2789878.txt,EmapWin Windows software for generating eclipse maps for solar eclipses from 3000BC to 3000AD ,Astronomy
2791327.txt,The Age of Comets Article by William Newcott republished from the National Geographic magazine. ,Astronomy
2789740.txt,"Supernova Cosmology Project Homepage of a research project based at Lawrence Berkeley National Laboratory, dedicated to using observations of supernova explosions to measure the distance of far-away galaxies; this, in turn allows one to map the properties of cosmic expansion. ",Astronomy
2790882.txt,"Deep Space Observer-oriented star mapping and telescope control software. [Commercial, demo available - DOS] ",Astronomy
2789549.txt,"Vixen North America Telescopes and telescope mounts, binoculars, Lanthanum eyepieces and other accessories. ",Astronomy
2791181.txt,"NASA's Mars Exploration Program Resources for the planet, including facts, pictures, maps, information about specific exploration missions, and educational materials. ",Astronomy
2791292.txt,Asteroid Articles Archive of articles posted at the Planetary Science Research Discoveries site at the University of Hawaii. ,Astronomy
2789394.txt,"Moravian Instruments Produces G2CCD series of scientific slow-scan, cooled CCD cameras for low-light conditions (astronomy, microscopy etc.). Technical documentation, image gallery, downloadable image processing software etc. ",Astronomy
2791051.txt,Pluto: Surface Images with Hubble Space Telescope. ,Astronomy
2788941.txt,"Astronomy Club of Akron Events, meetings, observatory information, resources, photos, and newsletter. ",Astronomy
2790319.txt,Galaxy Cluster Mug Shots From the U. of Alabama. ,Astronomy
2790783.txt,"SkyNews Terence Dickinson's online information about Canadian amateur astronomers, star party listings, astrophotography articles and related photos. ",Astronomy
2790532.txt,"How Hubble Space Telescope Works Introduction, history, inside, telescope functions, spacecraft systems, and books. ",Astronomy
2790193.txt,King Edward VI's Defence of Astronomy Article by Heather Hobden on this historic document which shows the understanding of astronomy in the mid 16th century. Edward had his own astronomical instruments which are described. ,Astronomy
2791002.txt,"Orrery: The Solar System in Action A concise tour containing numerous educational resources, and support for Spacetech's Orrery application. ",Astronomy
2790892.txt,"MyStars! Planetarium program generating accurate charts, with stars, planets, comets and asteroids. Orrery views make it a useful teaching tool. [Shareware - Win3.1/95/98/NT] ",Astronomy
2788216.txt,"Stargazing Network What's new, mini-FAQ, and table of contents. ",Astronomy
2791140.txt,"Solarviews.com: Europa Statistics, animations and annotated pictures. ",Astronomy
2790120.txt,"The Small Magellanic Cloud, SMC Gives mathematical measurements relating this galaxy that orbits the Milky Way. Includes history about first known discoveries and links to photo galleries. ",Astronomy
2790181.txt,"MuslimHeritage.com - Astronomy Articles on astronomers, observatories, work performed and its significance from the ninth to the fifteenth centuries. ",Astronomy
2789343.txt,"Canopus Offers astronomical instruments including lenses, telescopes, inflatable dome planetariums, and projectors. Includes a transportable planetarium and stellar projector that accurately represents the celestial sphere. In Spanish and English. ",Astronomy
2789327.txt,"Clear Skys, Inc. Produces rotating observatory dome systems constructed of fiberglass, telescope piers, helical fine focus adapters, and various other products for amateurs. ",Astronomy
2790142.txt,NASA - What is the Ultimate Fate of the Universe? Explains the two possible fates for the universe envisioned by cosmologists. ,Astronomy
2789710.txt,Encyclopaedia Britannica - Sundials and Shadow Clocks Animations of some of the historical stages of the development of sundials. ,Astronomy
2789548.txt,"Universal Astronomics Optical instrument mounts including the T-Mount, UniMount and UniStar for binoculars and telescopes. Retailer for a variety of other product lines. ",Astronomy
2789346.txt,"Sirius Travel 2002 eclipse trip through Australia. Details about past and future tours, tour guides, and contact information. ",Astronomy
2790258.txt,BBC Online: Galileo In-depth look at Galileo's life and his significance. ,Astronomy
2790367.txt,Variability of Planetary Nebula Central Stars General information and links. ,Astronomy
2789779.txt,"Tufts Institute of Cosmology Group homepage which includes information about research areas, staff, recent events, and seminars, as well as a number of links to other cosmology sites. ",Astronomy
2788579.txt,"Astronomy Magazine: Reader Forums General, observing, imaging, equipment, news, clubs, and education. ",Astronomy
2789840.txt,"Catalog of Galactic Supernova Remnants Includes documentation, abbreviations, and downloads. Written by Dave Green. ",Astronomy
2790400.txt,"Scientific American News and feature articles (some free, some archived), space calendar, astronomy interactives, and book reviews. ",Astronomy
2788790.txt,"Sidewalk Astronomers News, telescope information, gallery, forum, store, and space information. ",Astronomy
2789677.txt,"Calendars through the Ages History and FAQs of calendars, from ancient Rome to outer space. Including Julian, Gregorian, Jewish, Islamic, Chinese, and Mayan. ",Astronomy
2790287.txt,"The Planetary Society: Tribute to Carl Sagan Tribute includes career highlights, posts held and awards won. ",Astronomy
2788834.txt,"Sangamon Astronomical Society Telescope basics, star parties, events, meetings, gallery and links located in Springfield. ",Astronomy
2791182.txt,Captioned Mars Images at Malin Space Science Systems From the Mars Orbiter Camera aboard Mars Global Surveyor. ,Astronomy
2789172.txt,Clear Sky Clock Graphical short-term predictions of seeing related weather conditions at a large number of sites in North America. ,Astronomy
2790818.txt,"U.S. Naval Observatory - Astronomical Applications Department Data services, FAQ, publications, software and research. ",Astronomy
2789896.txt,"Total Eclipse 11th August 1999 Includes images, equipment details, and humor. By Alfred Dufter, Salzburg. ",Astronomy
2790174.txt,Understanding Tidal Friction Article by Peter Brosche on gaining understanding of changes in the Moon's orbit. ,Astronomy
2789937.txt,"From Stargazers to Starships Tutorial and historical exposition of the motion of Earth in space, Newtonian mechanics and spaceflight, on a high school level. ",Astronomy
2791387.txt,"Dynamics of Small Bodies Offers essays by a university teacher on near Earth object with unusual orbits, such as 3753 Cruithne, 2002 AA29, hypothetical Earth trojans and quasi-satellites. ",Astronomy
2790885.txt,"SkyTools Observation planning, charting and logging software. [Commercial - Win95/98/NT] ",Astronomy
2789125.txt,Telescope Reviews Telescope and software reviews. ,Astronomy
2791263.txt,Asteroids Comets Meteors (ACM) A meeting bringing together scientists studying small solar system bodies. Dates and links of past meetings. ,Astronomy
2790125.txt,Faulkes Telescope Educational Guide - Galaxies Some useful information about the formation of galaxies. ,Astronomy
2788498.txt,"Small Scope Images Images of galaxies, nebula, clusters, lunar, planets, and comets taken with CCD and conventional cameras ",Astronomy
2790635.txt,"Instrumentation: X-ray Multi-Mirror (XMM) Observatory Information for teachers, x-ray astronomy, telescopes, images, spacecraft, astrophysics, and the laboratory. ",Astronomy
2790614.txt,"Rainwater Observatory and Planetarium Information, programs and services, association information, star gaze information, and links. ",Astronomy
2788464.txt,Astrophotography Projects Planetary and moon gallery. ,Astronomy
2789575.txt,"Ufind Optics Company, Ltd. Chinese manufacturer and exporter of binoculars, telescopes, monoculars, golfscopes and spotting scopes. ",Astronomy
2791112.txt,How long does each phase of the Moon last? NASA's Dr. Marc of The Space Place answers questions about Moon phases and the lunar month. Includes GIF animation of the Moon going through its phases. ,Astronomy
2789448.txt,"SkyOptics.com Features a selection of sport optics including binoculars, spotting scopes, night vision, telescopes, night vision and rangefinders. ",Astronomy
2788517.txt,"Telescopes Discussion of two types for beginners, the reflector and the refractor. ",Astronomy
2789978.txt,"Extrasolar Planet Detection with the AFOE Extrasolar Planet Detection with the AFOE The Advanced Fiber-Optic Echelle (AFOE) spectrometer is a fiber-fed, bench-mounted echelle spectrograph, located at the 1.5m telescope of the Whipple Observatory, near Tucson, Arizona. ",Astronomy
2790461.txt,Villafranca Ground Station The ESA WWW Server at Villafranca provides information on the Station and on the projects supported at Villafranca. ,Astronomy
2789316.txt,"Willmann-Bell, Inc. Publishers and booksellers serving astronomers worldwide since 1973. On-line catalog and ordering. ",Astronomy
2789903.txt,"Exploratorium Webcast: Eclipse 2001, the View from Zambia Animation and report on this event. ",Astronomy
2789132.txt,"SETI Research &amp; Community Development Institute A non-profit organization dedicated to the search for extra-terrestrial intelligence. Located in Brisbane, Australia. ",Astronomy
2789596.txt,"David Chandler Company Quality software and publications for astronomy and astronomy education. Manufactures the Deep Space Navigator telescope to computer interface, motor drives for Dobsonian mounted telescopes, high resolution optical encoders, plus custom encoder mounting hardware. ",Astronomy
